dataset,y_true,uncertainty,severity_potential,context_criticality,model_risk,model_confidence,confidence_penalty,free_energy,adaptive_free_energy,action
video,0,0.035295697307126325,0.31463539424875403,0.0,0.0037096709896251665,0.9962903290103748,0.003709670989625158,0.1216385149266081,0.15771573735863445,observe
video,0,0.06179484245540554,0.439398621920708,0.0,0.007227708048547559,0.9927722919514526,0.007227708048547443,0.17413489742100635,0.22712918561561343,observe
video,1,2.6575424759098903e-07,0.48754940310722433,0.0,1.0,1.0,0.0,0.32064237081380276,0.6435045763820515,investigate
video,1,0.5405183273949552,0.6032643851833797,0.0,0.8760822897087813,0.8760822897087813,0.12391771029121867,0.5171021475181086,0.9056562031029975,escalate
video,1,2.6575424759098903e-07,0.6645470521341937,0.0,1.0,1.0,0.0,0.3825915479732421,0.7219561827616019,contain
video,0,2.6575424759098903e-07,0.3650567288094716,0.0,0.0,1.0,0.0,0.12776993480958934,0.1618060293580684,observe
video,0,2.6575424759098903e-07,0.3548895541714334,0.0,0.0,1.0,0.0,0.12421142368627597,0.15729957863920047,observe
video,0,2.6575424759098903e-07,0.3620459937601524,0.0,0.0,1.0,0.0,0.1267161775423276,0.16047156529992537,observe
video,0,2.6575424759098903e-07,0.3146684634220846,0.0,0.0,1.0,0.0,0.11013404192400388,0.13947217134328044,observe
video,0,2.6575424759098903e-07,0.34695038082432605,0.0,0.0,1.0,0.0,0.12143271301478839,0.15378065674486852,observe
video,0,2.6575424759098903e-07,0.4288301714983492,0.0,0.0,1.0,0.0,0.15009063975069648,0.19007267047336532,observe
video,0,2.6575424759098903e-07,0.4745898250287252,0.0,0.0,1.0,0.0,0.1661065184863281,0.2103549643149217,observe
video,0,2.6575424759098903e-07,0.39185497173796213,0.0,0.0,1.0,0.0,0.13714931983456102,0.17368395664945951,observe
video,1,2.6575424759098903e-07,0.3748909067192478,0.0,1.0,1.0,0.0,0.281211897078011,0.5935703537382535,investigate
video,0,2.6575424759098903e-07,0.4060716317128131,0.0,0.0,1.0,0.0,0.14212515082575886,0.1799852822236143,observe
video,0,2.6575424759098903e-07,0.39093739753871093,0.0,0.0,1.0,0.0,0.1368281688648231,0.17327725537235544,observe
video,0,2.6575424759098903e-07,0.4337171505484043,0.0,0.0,1.0,0.0,0.15180108241821577,0.192238752107374,observe
video,0,2.6575424759098903e-07,0.40524476565512463,0.0,0.0,1.0,0.0,0.1418357477055679,0.17961878599700903,observe
video,1,0.04585571559732637,0.6693374792163791,0.0,0.9949421857063122,0.9949421857063122,0.00505781429368779,0.39777194169024616,0.7436088847004931,contain
video,0,2.6575424759098903e-07,0.3534373457030033,0.0,0.0,1.0,0.0,0.12370315072232542,0.15665590858045877,observe
video,1,2.6575424759098903e-07,0.5832660840538606,0.0,1.0,1.0,0.0,0.3541432091451255,0.6859295883461276,investigate
video,0,2.6575424759098903e-07,0.3561687074613159,0.0,0.0,1.0,0.0,0.12465912733773483,0.15786654453365523,observe
video,0,2.6575424759098903e-07,0.45064729774548234,0.0,0.0,1.0,0.0,0.15772663393719308,0.19974279100932932,observe
video,0,2.6575424759098903e-07,0.2420665881918076,0.0,0.0,1.0,0.0,0.08472338559340693,0.10729245726631526,observe
video,0,2.6575424759098903e-07,0.45963415962509757,0.0,0.0,1.0,0.0,0.16087203559505842,0.2037260854465313,observe
video,0,2.6575424759098903e-07,0.27849454036600824,0.0,0.0,1.0,0.0,0.09747316885437715,0.1234386116412133,observe
video,1,0.031880702447435356,0.6277025936644718,0.0,0.9967091349816183,0.9967091349816183,0.0032908650183817167,0.3790955752658766,0.7192708320549567,investigate
video,0,2.6575424759098903e-07,0.44891350473534763,0.0,0.0,1.0,0.0,0.15711980638364595,0.19897431274127061,observe
video,0,2.6575424759098903e-07,0.4194567510888543,0.0,0.0,1.0,0.0,0.14680994260737326,0.18591803964951925,observe
video,0,2.6575424759098903e-07,0.44001939768731135,0.0,0.0,1.0,0.0,0.15400686891683324,0.19503213051983442,observe
video,0,2.6575424759098903e-07,0.34095999132393834,0.0,0.0,1.0,0.0,0.11933607668965268,0.15112550464692737,observe
video,0,2.6575424759098903e-07,0.2502104350147327,0.0,0.0,1.0,0.0,0.08757373198143073,0.11090209767046619,observe
video,0,2.6575424759098903e-07,0.35223961796791853,0.0,0.0,1.0,0.0,0.12328394601504575,0.15612503336635677,observe
video,0,2.6575424759098903e-07,0.23838039315484955,0.0,0.0,1.0,0.0,0.08343321733047161,0.10565860549671564,observe
video,0,2.6575424759098903e-07,0.3187302585292363,0.0,0.0,1.0,0.0,0.11155567021150697,0.14127250232333824,observe
video,0,2.6575424759098903e-07,0.44940169051467116,0.0,0.0,1.0,0.0,0.15729067140640918,0.1991906939124903,observe
video,0,2.6575424759098903e-07,0.3055146376885614,0.0,0.0,1.0,0.0,0.10693020291727076,0.1354148726319064,observe
video,0,2.6575424759098903e-07,0.373281150228441,0.0,0.0,1.0,0.0,0.1306484823062286,0.1654513832676122,observe
video,1,2.6575424759098903e-07,0.6714357950524485,0.0,1.0,1.0,0.0,0.38500260799463126,0.72500951680781,contain
video,1,2.6575424759098903e-07,0.449787921061064,0.0,1.0,1.0,0.0,0.30742585209764667,0.6267673544919324,investigate
video,0,2.6575424759098903e-07,0.39032571936145627,0.0,0.0,1.0,0.0,0.13661408150278395,0.17300613801087208,observe
video,0,2.6575424759098903e-07,0.3112735517434632,0.0,0.0,1.0,0.0,0.10894582283648639,0.13796742664091458,observe
video,0,2.6575424759098903e-07,0.41802192487341666,0.0,0.0,1.0,0.0,0.1463077534319701,0.1852820740189282,observe
video,0,2.6575424759098903e-07,0.12124900110104875,0.0,0.0,1.0,0.0,0.042437230111641334,0.05374183759267757,observe
video,0,2.6575424759098903e-07,0.24371938603310647,0.0,0.0,1.0,0.0,0.08530186483786154,0.10802503561627284,observe
video,1,0.04068127634008795,0.35718612154904544,0.0,0.9956124018189334,0.9956124018189334,0.004387598181066599,0.2870001455351389,0.6030785575986122,investigate
video,0,2.6575424759098903e-07,0.40535737387257875,0.0,0.0,1.0,0.0,0.14187516058167682,0.17966869793425438,observe
video,0,2.6575424759098903e-07,0.39673377103821694,0.0,0.0,1.0,0.0,0.1388568995896502,0.175846412729597,observe
video,0,2.6575424759098903e-07,0.2414590665232462,0.0,0.0,1.0,0.0,0.08451075300941044,0.1070231822162169,observe
video,0,2.6575424759098903e-07,0.30025046643493236,0.0,0.0,1.0,0.0,0.1050877429785006,0.13308160609772027,observe
video,0,2.6575424759098903e-07,0.26217933725603104,0.0,0.0,1.0,0.0,0.09176284776588514,0.11620713766727754,observe
video,1,2.6575424759098903e-07,0.5486561893388607,0.0,1.0,1.0,0.0,0.3420297459948755,0.6705892612177988,investigate
video,0,2.6575424759098903e-07,0.4991651077529773,0.0,0.0,1.0,0.0,0.1747078674398163,0.22124759716935816,observe
video,0,2.6575424759098903e-07,0.3426066613020342,0.0,0.0,1.0,0.0,0.11991241118198624,0.15185536691158896,observe
video,1,2.6575424759098903e-07,0.6346789586980217,0.0,1.0,1.0,0.0,0.3721377152705818,0.7087175893540409,investigate
video,0,2.6575424759098903e-07,0.26564894997112765,0.0,0.0,1.0,0.0,0.09297721221616895,0.11774499250608823,observe
video,0,2.6575424759098903e-07,0.3952962079901857,0.0,0.0,1.0,0.0,0.13835375252283927,0.17520923403818542,observe
video,0,2.6575424759098903e-07,0.42660641708040353,0.0,0.0,1.0,0.0,0.1493123257044155,0.1890870240128585,observe
video,0,2.6575424759098903e-07,0.22808700940878943,0.0,0.0,1.0,0.0,0.07983053301935057,0.10109621444576714,observe
video,0,2.6575424759098903e-07,0.25640352951499124,0.0,0.0,1.0,0.0,0.0897413150565212,0.11364709578019591,observe
video,0,2.6575424759098903e-07,0.30379006994803576,0.0,0.0,1.0,0.0,0.10632660420808679,0.13465048332900684,observe
video,1,2.6575424759098903e-07,0.9231939784251295,0.0,1.0,1.0,0.0,0.47311797217506957,0.8365976311887796,contain
video,0,2.6575424759098903e-07,0.29501971612599104,0.0,0.0,1.0,0.0,0.10325698037037113,0.13076315290603835,observe
video,1,0.07316827524596183,0.4901143357910407,0.0,0.9911354330578921,0.9911354330578921,0.00886456694210791,0.3430472717535474,0.6755641596362755,investigate
video,0,2.6575424759098903e-07,0.3879130714711607,0.0,0.0,1.0,0.0,0.13576965474118052,0.1719367672951454,observe
video,0,2.6575424759098903e-07,0.3817244641135032,0.0,0.0,1.0,0.0,0.13360364216600037,0.16919375804542047,observe
video,0,2.6575424759098903e-07,0.33764751979156604,0.0,0.0,1.0,0.0,0.11817671165332239,0.14965730032766245,observe
video,0,0.11718841822699906,0.3387780554931143,0.0,0.015804823228796845,0.9841951767712032,0.015804823228796838,0.15768005069788893,0.21271195806776108,observe
video,0,0.024991665796083348,0.375666164270044,0.0,0.002474536381359411,0.9975254636186406,0.0024745363813594157,0.13959929132868024,0.17935218844427736,observe
video,1,2.6575424759098903e-07,0.6459254403180043,0.0,1.0,1.0,0.0,0.37607398383757573,0.7137024270287565,investigate
video,0,2.6575424759098903e-07,0.35300208855823306,0.0,0.0,1.0,0.0,0.12355081072165584,0.15646298724854776,observe
video,0,2.6575424759098903e-07,0.3652607302941996,0.0,0.0,1.0,0.0,0.12784133532924413,0.1618964500177139,observe
video,0,2.6575424759098903e-07,0.24655809975537316,0.0,0.0,1.0,0.0,0.08629541464065488,0.1092832537496084,observe
video,0,2.6575424759098903e-07,0.3021106987167717,0.0,0.0,1.0,0.0,0.10573882427714437,0.1339061267145289,observe
video,0,2.6575424759098903e-07,0.24018586489229998,0.0,0.0,1.0,0.0,0.08406513243857927,0.10645885430710682,observe
video,0,2.6575424759098903e-07,0.24938777263933826,0.0,0.0,1.0,0.0,0.08728580015004266,0.11053746466425106,observe
video,0,2.6575424759098903e-07,0.3999832527681039,0.0,0.0,1.0,0.0,0.13999421819511065,0.17728669774474878,observe
video,0,2.6575424759098903e-07,0.30587762753415515,0.0,0.0,1.0,0.0,0.10705724936322858,0.13557576254565865,observe
video,0,2.6575424759098903e-07,0.34975252666324846,0.0,0.0,1.0,0.0,0.12241346405841123,0.15502266670139478,observe
video,0,2.6575424759098903e-07,0.3209850260061007,0.0,0.0,1.0,0.0,0.11234483882840951,0.1422718948663738,observe
video,0,2.6575424759098903e-07,0.44652619984552305,0.0,0.0,1.0,0.0,0.15628424967220733,0.19791617493800545,observe
video,0,2.6575424759098903e-07,0.3374118157448025,0.0,0.0,1.0,0.0,0.11809421523695514,0.1495528279733661,observe
video,0,2.6575424759098903e-07,0.4145093420687871,0.0,0.0,1.0,0.0,0.14507834945034975,0.18372517331951616,observe
video,0,2.6575424759098903e-07,0.2957281828672822,0.0,0.0,1.0,0.0,0.10350494372982304,0.13107717037591055,observe
video,0,2.6575424759098903e-07,0.22907913564465016,0.0,0.0,1.0,0.0,0.08017777720190182,0.1015359598173156,observe
video,0,2.6575424759098903e-07,0.48565571832428356,0.0,0.0,1.0,0.0,0.16997958113977352,0.21525975886916443,observe
video,0,2.6575424759098903e-07,0.3820004413897279,0.0,0.0,1.0,0.0,0.13370023421267901,0.16931608091673037,observe
video,0,0.049643011178005604,0.41034297152119753,0.0,0.005559422532952235,0.9944405774670477,0.005559422532952274,0.15990279901905888,0.20774790979669558,observe
video,0,2.6575424759098903e-07,0.3387315594692896,0.0,0.0,1.0,0.0,0.11855612554052564,0.15013778498135197,observe
video,0,0.09969260842328005,0.4861626142871814,0.0,0.012937685032268425,0.9870623149677316,0.012937685032268442,0.2032991187855646,0.2684177601101861,observe
video,0,2.6575424759098903e-07,0.3569285547472731,0.0,0.0,1.0,0.0,0.12492507388781984,0.15820333567474773,observe
video,0,2.6575424759098903e-07,0.3891422704071014,0.0,0.0,1.0,0.0,0.13619987436875977,0.1724815916564559,observe
video,0,2.6575424759098903e-07,0.5314337551270523,0.0,0.0,1.0,0.0,0.18600189402074255,0.23555020082600733,observe
video,0,2.6575424759098903e-07,0.43717484458428396,0.0,0.0,1.0,0.0,0.15301127533077366,0.19377132416680526,observe
video,0,2.6575424759098903e-07,0.2325401296633595,0.0,0.0,1.0,0.0,0.08138912510845009,0.10306999454563219,observe
video,1,2.6575424759098903e-07,0.35241167208229784,0.0,1.0,1.0,0.0,0.2733441649550785,0.5836067633903227,investigate
video,1,0.14082846775150876,0.48179398471538804,0.0,0.9801089347962179,0.9801089347962179,0.019891065203782143,0.3598818817156493,0.6996203169252315,investigate
video,0,2.6575424759098903e-07,0.3842171845575812,0.0,0.0,1.0,0.0,0.13447609432142768,0.17029861974368668,observe
video,1,2.6575424759098903e-07,0.5976978183240573,0.0,1.0,1.0,0.0,0.3591943161396943,0.6923262424404836,investigate
video,0,2.6575424759098903e-07,0.22783149077545084,0.0,0.0,1.0,0.0,0.07974110149768207,0.10098295956721075,observe
video,0,2.6575424759098903e-07,0.15866543577511816,0.0,0.0,1.0,0.0,0.05553298224756563,0.07032612230670211,observe
video,0,2.6575424759098903e-07,0.37839831801281476,0.0,0.0,1.0,0.0,0.13243949103075944,0.16771949267474134,observe
video,0,2.6575424759098903e-07,0.32793234960085094,0.0,0.0,1.0,0.0,0.1147764020865721,0.14535119393640641,observe
video,0,2.6575424759098903e-07,0.3864063293583404,0.0,0.0,1.0,0.0,0.1352422950016934,0.17126892600007562,observe
video,0,2.6575424759098903e-07,0.2501340246330952,0.0,0.0,1.0,0.0,0.0875469883478576,0.1108682298919025,observe
video,0,2.6575424759098903e-07,0.4135321037788209,0.0,0.0,1.0,0.0,0.14473631604886159,0.18329202681115903,observe
video,1,2.6575424759098903e-07,0.6887729525299974,0.0,1.0,1.0,0.0,0.3910706131117733,0.7326939570342543,contain
video,0,2.6575424759098903e-07,0.31846728500929294,0.0,0.0,1.0,0.0,0.1114636294795268,0.14115594317586788,observe
video,0,2.6575424759098903e-07,0.4083943822510456,0.0,0.0,1.0,0.0,0.1429381135141402,0.18101480725937075,observe
video,0,2.6575424759098903e-07,0.2799970040939954,0.0,0.0,1.0,0.0,0.09799903115917266,0.12410455660509044,observe
video,0,2.6575424759098903e-07,0.31265774895581605,0.0,0.0,1.0,0.0,0.10943029186080988,0.13858095171004492,observe
video,0,2.6575424759098903e-07,0.31060442373728586,0.0,0.0,1.0,0.0,0.10871162803432433,0.13767084548717193,observe
video,0,2.6575424759098903e-07,0.1514364462304698,0.0,0.0,1.0,0.0,0.05300283590693871,0.06712197894436728,observe
video,0,2.6575424759098903e-07,0.37950605623324263,0.0,0.0,1.0,0.0,0.13282719940790919,0.16821048135915798,observe
video,1,2.6575424759098903e-07,0.7028083480545617,0.0,1.0,1.0,0.0,0.39598300154537086,0.7389149398050856,contain
video,0,2.6575424759098903e-07,0.45295772927371597,0.0,0.0,1.0,0.0,0.15853528497207486,0.2007668558249714,observe
video,0,2.6575424759098903e-07,0.20708888194425298,0.0,0.0,1.0,0.0,0.07248118840676282,0.09178910308235899,observe
video,0,2.6575424759098903e-07,0.5144179128708146,0.0,0.0,1.0,0.0,0.1800463492310594,0.228008178848645,observe
video,0,2.6575424759098903e-07,0.3863324737042611,0.0,0.0,1.0,0.0,0.13521644552276565,0.17123619056695216,observe
video,0,2.6575424759098903e-07,0.38602954537532214,0.0,0.0,1.0,0.0,0.135110420607637,0.17110192203765934,observe
video,0,2.6575424759098903e-07,0.45536592476242055,0.0,0.0,1.0,0.0,0.15937815339312145,0.20183425307913533,observe
video,0,2.6575424759098903e-07,0.3894750533925278,0.0,0.0,1.0,0.0,0.136316348413659,0.17262909282342623,observe
video,0,2.6575424759098903e-07,0.389838653576076,0.0,0.0,1.0,0.0,0.13644360847790088,0.17279025326050587,observe
video,1,2.6575424759098903e-07,0.8053474881176824,0.0,1.0,1.0,0.0,0.43187170056746316,0.7843639064944895,contain
video,0,2.6575424759098903e-07,0.40477207789169994,0.0,0.0,1.0,0.0,0.14167030698836924,0.17940927409354315,observe
video,0,2.6575424759098903e-07,0.3512337384182268,0.0,0.0,1.0,0.0,0.12293188817265364,0.15567919204060204,observe
video,0,2.6575424759098903e-07,0.24078568308435028,0.0,0.0,1.0,0.0,0.08427506880579687,0.10672471490446904,observe
video,0,2.6575424759098903e-07,0.2302344277156809,0.0,0.0,1.0,0.0,0.08058212942676259,0.10204802604705468,observe
video,0,2.6575424759098903e-07,0.4125504594752807,0.0,0.0,1.0,0.0,0.1443927405426225,0.18285692740204576,observe
video,0,2.6575424759098903e-07,0.39304802235741587,0.0,0.0,1.0,0.0,0.1375668875513698,0.17421275880080334,observe
video,0,2.6575424759098903e-07,0.31538553351845877,0.0,0.0,1.0,0.0,0.11038501645773484,0.13979000212383913,observe
video,1,2.6575424759098903e-07,0.5061074627217057,0.0,1.0,1.0,0.0,0.32713769167887125,0.6517301635355944,investigate
video,0,2.6575424759098903e-07,0.4813131412060937,0.0,0.0,1.0,0.0,0.16845967914840707,0.21333497538971175,observe
video,0,2.6575424759098903e-07,0.32384164409508287,0.0,0.0,1.0,0.0,0.11334465515955328,0.14353804884709354,observe
video,1,2.6575424759098903e-07,0.49580102201438714,0.0,1.0,1.0,0.0,0.32353043743130977,0.6471619851784822,investigate
video,0,2.6575424759098903e-07,0.2477611766009599,0.0,0.0,1.0,0.0,0.08671649153661024,0.10981649987831793,observe
video,1,2.6575424759098903e-07,0.7826926816677181,0.0,1.0,1.0,0.0,0.42394251830997565,0.7743224965210347,contain
video,1,2.6575424759098903e-07,0.7882106809176233,0.0,1.0,1.0,0.0,0.4258738180474424,0.7767682685837485,contain
video,0,2.6575424759098903e-07,0.31735975735039823,0.0,0.0,1.0,0.0,0.11107599479891365,0.14066504781975592,observe
video,0,2.6575424759098903e-07,0.25659507485471084,0.0,0.0,1.0,0.0,0.08980835592542306,0.1137319954366497,observe
video,0,2.6575424759098903e-07,0.30941204474501005,0.0,0.0,1.0,0.0,0.10829429538702778,0.13714234102470296,observe
video,0,0.06266144231729848,0.37774002637014253,0.0,0.007349944094533974,0.992650055905466,0.007349944094534044,0.15284492794837293,0.20026546935498862,observe
video,0,2.6575424759098903e-07,0.32944459401275517,0.0,0.0,1.0,0.0,0.11530568763073858,0.14602147404467108,observe
video,0,2.6575424759098903e-07,0.4672949114107033,0.0,0.0,1.0,0.0,0.16355329872002042,0.207121601076031,observe
video,0,2.6575424759098903e-07,0.34617196268128747,0.0,0.0,1.0,0.0,0.12116026666472489,0.15343563434433338,observe
video,0,2.6575424759098903e-07,0.29086114236792776,0.0,0.0,1.0,0.0,0.101801479555049,0.1289199262114386,observe
video,0,2.6575424759098903e-07,0.48886838450392567,0.0,0.0,1.0,0.0,0.17110401430264824,0.21668372593279345,observe
video,1,2.6575424759098903e-07,0.48943187782525754,0.0,1.0,1.0,0.0,0.32130123696511437,0.6443389556317786,investigate
video,0,2.6575424759098903e-07,0.23708685570220078,0.0,0.0,1.0,0.0,0.08298047922204455,0.10508526403353641,observe
video,0,2.6575424759098903e-07,0.1448408676873026,0.0,0.0,1.0,0.0,0.05069438341683018,0.06419858569842013,observe
video,0,2.6575424759098903e-07,0.3225740002872218,0.0,0.0,1.0,0.0,0.11290097982680189,0.14297618436137577,observe
video,0,2.6575424759098903e-07,0.29065102072092186,0.0,0.0,1.0,0.0,0.10172793697859692,0.12882679287981894,observe
video,0,2.6575424759098903e-07,0.4745115176474544,0.0,0.0,1.0,0.0,0.16607911090288333,0.21032025571915308,observe
video,0,2.6575424759098903e-07,0.15815866172544452,0.0,0.0,1.0,0.0,0.055355611330179855,0.07010150215786438,observe
video,0,2.6575424759098903e-07,0.44631904749444506,0.0,0.0,1.0,0.0,0.15621174634933005,0.1978243577031625,observe
video,1,2.6575424759098903e-07,0.5824997136200163,0.0,1.0,1.0,0.0,0.35387497949327995,0.6855899059156129,investigate
video,0,2.6575424759098903e-07,0.18166160132496684,0.0,0.0,1.0,0.0,0.06358164019001267,0.08051883468380726,observe
video,1,2.6575424759098903e-07,0.5509421657409366,0.0,1.0,1.0,0.0,0.34282983773560205,0.6716024866582184,investigate
video,0,2.6575424759098903e-07,0.3237178536571575,0.0,0.0,1.0,0.0,0.11330132850627939,0.14348318055498308,observe
video,0,2.6575424759098903e-07,0.2989698993440637,0.0,0.0,1.0,0.0,0.10463954449669657,0.13251401355675876,observe
video,0,2.6575424759098903e-07,0.2594292288212713,0.0,0.0,1.0,0.0,0.09080030981371923,0.11498819252528879,observe
video,0,2.6575424759098903e-07,0.25589978137753006,0.0,0.0,1.0,0.0,0.0895650032084098,0.11342381682247081,observe
video,1,0.006760510430647185,0.6429427184684859,0.0,0.9994489200156222,0.9994489200156222,0.0005510799843777558,0.3770305505939453,0.7153180254677702,investigate
video,1,2.6575424759098903e-07,0.25729067384036325,0.0,1.0,1.0,0.0,0.2400518155704014,0.541445779029626,monitor
video,0,2.6575424759098903e-07,0.34982278425318125,0.0,0.0,1.0,0.0,0.12243805421488771,0.15505380734547047,observe
video,1,2.6575424759098903e-07,0.7747561491475393,0.0,1.0,1.0,0.0,0.42116473192791304,0.7708047451344231,contain
video,1,2.6575424759098903e-07,0.6012496707014559,0.0,1.0,1.0,0.0,0.3604374644717838,0.6939005488008323,investigate
video,0,2.6575424759098903e-07,0.4056099482011185,0.0,0.0,1.0,0.0,0.14196356159666573,0.17978064779298478,observe
video,1,2.6575424759098903e-07,0.46108170009779115,0.0,1.0,1.0,0.0,0.3113786747605012,0.6317731560514318,investigate
video,0,2.6575424759098903e-07,0.34876843205039576,0.0,0.0,1.0,0.0,0.12206903094391279,0.154586481228694,observe
video,0,2.6575424759098903e-07,0.35108519071754957,0.0,0.0,1.0,0.0,0.12287989647741662,0.15561335045566474,observe
video,0,2.6575424759098903e-07,0.25690496692060866,0.0,0.0,1.0,0.0,0.0899168181484873,0.11386935053999493,observe
video,0,2.6575424759098903e-07,0.37892436985880534,0.0,0.0,1.0,0.0,0.13262360917685614,0.16795265742344712,observe
video,1,2.6575424759098903e-07,0.6984187108055414,0.0,1.0,1.0,0.0,0.39444662850821377,0.7369692976143429,contain
video,0,2.6575424759098903e-07,0.25412209130559194,0.0,0.0,1.0,0.0,0.08894281168323145,0.11263588182697676,observe
video,0,2.6575424759098903e-07,0.33478503231917905,0.0,0.0,1.0,0.0,0.11717484103798693,0.14838854482901803,observe
video,0,2.6575424759098903e-07,0.3285363255009031,0.0,0.0,1.0,0.0,0.11498779365159036,0.14561889737672956,observe
video,0,2.6575424759098903e-07,0.4216549453850594,0.0,0.0,1.0,0.0,0.14757931061104504,0.18689235696175302,observe
video,0,2.6575424759098903e-07,0.3806769708219915,0.0,0.0,1.0,0.0,0.1332370195139713,0.16872947204025227,observe
video,0,2.6575424759098903e-07,0.33563696521904435,0.0,0.0,1.0,0.0,0.11747301755293979,0.14876615156498005,observe
video,0,0.20850670184276537,0.4007840197594219,0.0,0.032853623184670645,0.9671463768153293,0.032853623184670666,0.21103982326479492,0.2915620179454905,observe
video,0,2.6575424759098903e-07,0.2964251606570508,0.0,0.0,1.0,0.0,0.10374888595624206,0.1313860955368876,observe
video,0,2.6575424759098903e-07,0.37850229074116803,0.0,0.0,1.0,0.0,0.13247588148568307,0.16776557705836911,observe
video,0,2.6575424759098903e-07,0.4243777142386879,0.0,0.0,1.0,0.0,0.14853227970981503,0.18809918423624872,observe
video,0,2.6575424759098903e-07,0.25928431557592513,0.0,0.0,1.0,0.0,0.09074959017784806,0.1149239618592569,observe
video,0,2.6575424759098903e-07,0.36450447175611667,0.0,0.0,1.0,0.0,0.1275766448409151,0.16156124953636844,observe
video,0,2.6575424759098903e-07,0.29830171008914314,0.0,0.0,1.0,0.0,0.10440567825747436,0.13221784849071266,observe
video,0,2.6575424759098903e-07,0.3654690008931931,0.0,0.0,1.0,0.0,0.12791423003889185,0.1619887628995092,observe
video,0,0.0731950816054427,0.41694408005166533,0.0,0.008868506409224682,0.9911314935907752,0.008868506409224763,0.17010607910202188,0.22331906698260107,observe
video,0,2.6575424759098903e-07,0.3423260542471806,0.0,0.0,1.0,0.0,0.11981419871278748,0.15173099195895134,observe
video,1,0.08147791453703815,0.48637269171675535,0.0,0.9898965879738072,0.9898965879738072,0.010103412026192804,0.34416864586066614,0.6773477930839586,investigate
video,0,2.6575424759098903e-07,0.19041450147272243,0.0,0.0,1.0,0.0,0.06664515524172712,0.08439842902218515,observe
video,0,2.6575424759098903e-07,0.37985132637731994,0.0,0.0,1.0,0.0,0.13294804395833626,0.16836351727566123,observe
video,1,2.6575424759098903e-07,0.549484309876185,0.0,1.0,1.0,0.0,0.342319588182939,0.6709563134740639,investigate
video,0,2.6575424759098903e-07,0.2671477046289787,0.0,0.0,1.0,0.0,0.0935017763464168,0.11840929347914426,observe
video,0,2.6575424759098903e-07,0.33514846656723085,0.0,0.0,1.0,0.0,0.11730204302480507,0.14854963171762786,observe
video,0,2.6575424759098903e-07,0.1903207715813653,0.0,0.0,1.0,0.0,0.06661234977975213,0.08435688462550435,observe
video,1,0.05668576065188492,0.46475428832210997,0.0,0.9934842785320602,0.9934842785320602,0.006515721467939772,0.32934394303490694,0.6574635983379219,investigate
video,1,2.6575424759098903e-07,0.4735027760014519,0.0,1.0,1.0,0.0,0.31572605132678244,0.6372786153779342,investigate
video,0,2.6575424759098903e-07,0.41560209988499425,0.0,0.0,1.0,0.0,0.14546081468602226,0.18420952215994735,observe
video,0,2.6575424759098903e-07,0.24878195178479587,0.0,0.0,1.0,0.0,0.08707376285095282,0.11026894347496767,observe
video,0,2.6575424759098903e-07,0.3260160293874772,0.0,0.0,1.0,0.0,0.11410569001189129,0.14450181316833832,observe
video,0,2.6575424759098903e-07,0.37695651569835836,0.0,0.0,1.0,0.0,0.1319348602206997,0.16708043499079647,observe
video,0,2.6575424759098903e-07,0.2025250156794078,0.0,0.0,1.0,0.0,0.070883835214067,0.0897662364412095,observe
video,0,2.6575424759098903e-07,0.4434714915302931,0.0,0.0,1.0,0.0,0.15521510176187683,0.19656222037607657,observe
video,0,2.6575424759098903e-07,0.3732256496027386,0.0,0.0,1.0,0.0,0.13062905708723277,0.16542678343103043,observe
video,0,2.6575424759098903e-07,0.37659680491594943,0.0,0.0,1.0,0.0,0.13180896144685658,0.16692099847360453,observe
video,0,2.6575424759098903e-07,0.35712292223062875,0.0,0.0,1.0,0.0,0.12499310250699433,0.1582894862048877,observe
video,1,2.6575424759098903e-07,0.20850925855787855,0.0,1.0,1.0,0.0,0.22297832022153175,0.5198241337059881,monitor
video,0,2.6575424759098903e-07,0.16024851980190302,0.0,0.0,1.0,0.0,0.05608706165694033,0.07102780103304585,observe
video,1,2.6575424759098903e-07,0.9005002738748658,0.0,1.0,1.0,0.0,0.46517517558247734,0.8265389802041001,contain
video,0,2.6575424759098903e-07,0.13263350919742192,0.0,0.0,1.0,0.0,0.04642180794537195,0.05878785347430876,observe
video,0,2.6575424759098903e-07,0.4038912719046841,0.0,0.0,1.0,0.0,0.1413620248929137,0.17901886978608486,observe
video,0,2.6575424759098903e-07,0.3029578690010957,0.0,0.0,1.0,0.0,0.10603533387665777,0.13428162249115422,observe
video,1,2.6575424759098903e-07,0.837357535747077,0.0,1.0,1.0,0.0,0.44307521723775123,0.7985518896152669,contain
video,1,2.6575424759098903e-07,0.3793204220970517,0.0,1.0,1.0,0.0,0.2827622274602424,0.5955336713234417,investigate
video,0,2.6575424759098903e-07,0.39638524443617723,0.0,0.0,1.0,0.0,0.1387349152789363,0.1756919334359661,observe
video,0,2.6575424759098903e-07,0.370498263802527,0.0,0.0,1.0,0.0,0.1296744720571587,0.1642179097628227,observe
video,0,2.6575424759098903e-07,0.27805833784269707,0.0,0.0,1.0,0.0,0.09732049797121825,0.12324527128415942,observe
video,1,0.023712181343466043,0.624862235801544,0.0,0.9976725492195789,0.9976725492195789,0.00232745078042107,0.37569906439455913,0.7145517649743423,investigate
